Date,Open,High,Low,Close,Volume
2006-11-03,97.7209,97.81862089999998,97.6231791,97.7209,0
2006-11-06,97.806,97.90380599999999,97.70819399999999,97.806,0
2006-11-07,97.4453,97.54274529999999,97.3478547,97.4453,0
2006-11-08,97.58,97.67757999999999,97.48242,97.58,0
2006-11-09,97.5041,97.60160409999999,97.4065959,97.5041,0
2006-11-10,97.4638,97.56126379999999,97.3663362,97.4638,0
2006-11-13,97.7904,97.8881904,97.69260960000001,97.7904,0
2006-11-14,97.7475,97.84524749999999,97.6497525,97.7475,0
2006-11-15,97.8359,97.93373589999999,97.73806409999999,97.8359,0
2006-11-16,97.8098,97.90760979999999,97.7119902,97.8098,0
2006-11-17,97.9855,98.0834855,97.8875145,97.9855,0
2006-11-20,98.0254,98.12342539999999,97.92737460000001,98.0254,0
2006-11-21,98.0215,98.11952149999999,97.9234785,98.0215,0
2006-11-22,97.5315,97.62903149999998,97.43396849999999,97.5315,0
2006-11-23,97.5314,97.6289314,97.43386860000001,97.5314,0
2006-11-24,97.0657,97.1627657,96.9686343,97.0657,0
2006-11-27,96.9986,97.09559859999999,96.90160139999999,96.9986,0
2006-11-28,96.8428,96.93964279999999,96.74595719999999,96.8428,0
2006-11-29,96.8577,96.95455769999998,96.7608423,96.8577,0
2006-11-30,96.5779,96.67447789999999,96.4813221,96.5779,0
2006-12-01,96.4585,96.55495849999998,96.3620415,96.4585,0
2006-12-04,96.4319,96.52833189999998,96.3354681,96.4319,0
2006-12-05,96.2082,96.3044082,96.1119918,96.2082,0
2006-12-06,96.2839,96.38018389999999,96.1876161,96.2839,0
2006-12-07,96.3207,96.4170207,96.2243793,96.3207,0
2006-12-08,96.6123,96.7089123,96.5156877,96.6123,0
2006-12-11,96.6646,96.76126459999998,96.5679354,96.6646,0
2006-12-12,96.7119,96.80861189999999,96.6151881,96.7119,0
2006-12-13,96.7296,96.8263296,96.6328704,96.7296,0
2006-12-14,96.7946,96.8913946,96.69780540000001,96.7946,0
2006-12-15,96.9857,97.08268569999998,96.88871429999999,96.9857,0
2006-12-18,97.1559,97.25305589999999,97.0587441,97.1559,0
2006-12-19,96.9313,97.02823129999999,96.8343687,96.9313,0
2006-12-20,96.7762,96.8729762,96.67942380000001,96.7762,0
2006-12-21,96.9148,97.0117148,96.8178852,96.9148,0
2006-12-22,97.1113,97.2084113,97.0141887,97.1113,0
2006-12-25,97.1221,97.2192221,97.0249779,97.1221,0
2006-12-26,97.1786,97.2757786,97.0814214,97.1786,0
2006-12-27,97.2076,97.30480759999999,97.1103924,97.2076,0
2006-12-28,97.0656,97.1626656,96.96853440000001,97.0656,0
2006-12-29,97.0312,97.12823119999999,96.9341688,97.0312,0
2007-01-01,97.0323,97.1293323,96.93526770000001,97.0323,0
2007-01-03,97.1281,97.2252281,97.0309719,97.1281,0
2007-01-04,97.5251,97.62262509999998,97.4275749,97.5251,0
2007-01-05,97.7801,97.8778801,97.68231990000001,97.7801,0
2007-01-08,97.788,97.88578799999999,97.690212,97.788,0
2007-01-09,97.9642,98.0621642,97.8662358,97.9642,0
2007-01-10,98.0943,98.19239429999999,97.9962057,98.0943,0
2007-01-11,98.0845,98.18258449999999,97.9864155,98.0845,0
2007-01-12,97.921,98.01892099999999,97.823079,97.921,0
2007-01-15,97.9201,98.0180201,97.82217990000001,97.9201,0
2007-01-16,97.9816,98.07958159999998,97.8836184,97.9816,0
2007-01-17,97.7509,97.8486509,97.65314910000001,97.7509,0
2007-01-18,97.8286,97.92642859999998,97.7307714,97.8286,0
2007-01-19,97.6868,97.7844868,97.5891132,97.6868,0
2007-01-22,97.827,97.924827,97.729173,97.827,0
2007-01-23,97.8117,97.9095117,97.71388830000001,97.8117,0
2007-01-24,97.908,98.00590799999999,97.810092,97.908,0
2007-01-25,97.8396,97.93743959999999,97.7417604,97.8396,0
2007-01-26,98.1491,98.24724909999999,98.0509509,98.1491,0
2007-01-29,98.2066,98.30480659999998,98.1083934,98.2066,0
2007-01-30,98.1515,98.24965149999998,98.0533485,98.1515,0
2007-01-31,97.964,98.06196399999999,97.866036,97.964,0
2007-02-01,97.7101,97.80781009999998,97.6123899,97.7101,0
2007-02-02,97.9743,98.07227429999999,97.8763257,97.9743,0
2007-02-05,97.87,97.96786999999999,97.77213,97.87,0
2007-02-06,97.7357,97.83343569999998,97.6379643,97.7357,0
2007-02-07,97.7239,97.82162389999999,97.6261761,97.7239,0
2007-02-08,97.8169,97.91471689999999,97.7190831,97.8169,0
2007-02-09,97.7076,97.80530759999999,97.60989239999999,97.7076,0
2007-02-12,97.9409,98.03884089999998,97.8429591,97.9409,0
2007-02-13,97.7063,97.80400629999998,97.6085937,97.7063,0
2007-02-14,97.2779,97.3751779,97.18062210000001,97.2779,0
2007-02-15,97.1588,97.25595879999999,97.0616412,97.1588,0
2007-02-16,97.164,97.261164,97.066836,97.164,0
2007-02-19,97.1545,97.25165449999999,97.0573455,97.1545,0
2007-02-20,97.321,97.41832099999999,97.223679,97.321,0
2007-02-21,97.27,97.36726999999999,97.17273,97.27,0
2007-02-22,97.266,97.363266,97.168734,97.266,0
2007-02-23,97.1756,97.27277559999999,97.0784244,97.1756,0
2007-02-26,97.2281,97.3253281,97.1308719,97.2281,0
2007-02-27,97.0883,97.1853883,96.99121170000001,97.0883,0
2007-02-28,97.2386,97.33583859999999,97.14136140000001,97.2386,0
2007-03-01,97.3358,97.4331358,97.23846420000001,97.3358,0
2007-03-02,97.3691,97.4664691,97.27173090000001,97.3691,0
2007-03-05,97.6716,97.76927159999998,97.5739284,97.6716,0
2007-03-06,97.5123,97.60981229999999,97.41478769999999,97.5123,0
2007-03-07,97.4558,97.55325579999999,97.35834419999999,97.4558,0
2007-03-08,97.5731,97.67067309999999,97.47552689999999,97.5731,0
2007-03-09,97.4559,97.55335589999999,97.3584441,97.4559,0
2007-03-12,97.3013,97.39860129999998,97.2039987,97.3013,0
2007-03-13,97.2203,97.31752029999998,97.12307969999999,97.2203,0
2007-03-14,97.2759,97.37317589999998,97.1786241,97.2759,0
2007-03-15,97.2476,97.3448476,97.1503524,97.2476,0
2007-03-16,97.0407,97.1377407,96.94365930000001,97.0407,0
2007-03-19,97.1062,97.20330619999999,97.0090938,97.1062,0
2007-03-20,96.7985,96.8952985,96.7017015,96.7985,0
2007-03-21,96.6195,96.71611949999999,96.5228805,96.6195,0
2007-03-22,96.3893,96.48568929999999,96.29291070000001,96.3893,0
2007-03-23,96.5662,96.66276619999998,96.4696338,96.5662,0
2007-03-26,96.5493,96.6458493,96.4527507,96.5493,0
2007-03-27,96.4558,96.55225579999998,96.3593442,96.4558,0
2007-03-28,96.4894,96.5858894,96.39291060000001,96.4894,0
2007-03-29,96.5067,96.60320669999999,96.41019329999999,96.5067,0
2007-03-30,96.3183,96.41461829999999,96.22198169999999,96.3183,0
2007-04-02,96.3175,96.41381749999998,96.2211825,96.3175,0
2007-04-03,96.3774,96.47377739999999,96.2810226,96.3774,0
2007-04-04,96.3646,96.46096459999998,96.2682354,96.3646,0
2007-04-05,96.1188,96.21491879999998,96.0226812,96.1188,0
2007-04-06,96.2526,96.34885259999999,96.1563474,96.2526,0
2007-04-09,96.293,96.389293,96.196707,96.293,0
2007-04-10,96.1179,96.2140179,96.02178210000001,96.1179,0
2007-04-11,96.0293,96.12532929999999,95.93327070000001,96.0293,0
2007-04-12,95.7999,95.89569989999998,95.70410009999999,95.7999,0
2007-04-13,95.711,95.80671099999999,95.615289,95.711,0
2007-04-16,95.5538,95.64935379999999,95.45824619999999,95.5538,0
2007-04-17,95.3832,95.47858319999999,95.2878168,95.3832,0
2007-04-18,95.3109,95.40621089999999,95.2155891,95.3109,0
2007-04-19,95.2712,95.36647119999998,95.1759288,95.2712,0
2007-04-20,95.1692,95.26436919999999,95.0740308,95.1692,0
2007-04-23,95.1833,95.27848329999999,95.0881167,95.1833,0
2007-04-24,95.1608,95.25596079999998,95.06563919999999,95.1608,0
2007-04-25,94.8497,94.94454969999998,94.7548503,94.8497,0
2007-04-26,95.1653,95.26046529999999,95.0701347,95.1653,0
2007-04-27,95.0103,95.10531029999999,94.9152897,95.0103,0
2007-04-30,94.8365,94.93133649999999,94.7416635,94.8365,0
2007-05-01,95.0037,95.09870369999999,94.90869629999999,95.0037,0
2007-05-02,95.0352,95.13023519999999,94.9401648,95.0352,0
2007-05-03,95.0167,95.11171669999999,94.9216833,95.0167,0
2007-05-04,94.9118,95.00671179999999,94.8168882,94.9118,0
2007-05-07,94.6914,94.78609139999999,94.5967086,94.6914,0
2007-05-08,94.8648,94.9596648,94.7699352,94.8648,0
2007-05-09,94.7933,94.8880933,94.6985067,94.7933,0
2007-05-10,94.9506,95.04555059999998,94.85564939999999,94.9506,0
2007-05-11,95.0035,95.09850349999999,94.9084965,95.0035,0
2007-05-14,94.8267,94.92152669999999,94.7318733,94.8267,0
2007-05-15,94.5574,94.65195739999999,94.4628426,94.5574,0
2007-05-16,94.8143,94.9091143,94.7194857,94.8143,0
2007-05-17,94.8339,94.92873389999998,94.7390661,94.8339,0
2007-05-18,94.6573,94.7519573,94.56264270000001,94.6573,0
2007-05-21,94.7026,94.7973026,94.6078974,94.7026,0
2007-05-22,94.5753,94.66987529999999,94.4807247,94.5753,0
2007-05-23,94.4557,94.55015569999998,94.3612443,94.4557,0
2007-05-24,94.7025,94.79720249999998,94.6077975,94.7025,0
2007-05-25,94.5022,94.5967022,94.40769780000001,94.5022,0
2007-05-28,94.4959,94.59039589999999,94.40140410000001,94.4959,0
2007-05-29,94.3533,94.4476533,94.25894670000001,94.3533,0
2007-05-30,94.549,94.643549,94.454451,94.549,0
2007-05-31,94.3215,94.41582149999999,94.2271785,94.3215,0
2007-06-01,94.132,94.22613199999999,94.037868,94.132,0
2007-06-04,93.9969,94.09089689999999,93.9029031,93.9969,0
2007-06-05,93.9986,94.09259859999999,93.90460139999999,93.9986,0
2007-06-06,94.1217,94.21582169999999,94.0275783,94.1217,0
2007-06-07,94.3537,94.44805369999999,94.2593463,94.3537,0
2007-06-08,94.7599,94.85465989999999,94.6651401,94.7599,0
2007-06-11,94.6576,94.7522576,94.5629424,94.6576,0
2007-06-12,94.6991,94.79379909999999,94.6044009,94.6991,0
2007-06-13,94.9011,94.99600109999999,94.8061989,94.9011,0
2007-06-14,94.9029,94.9978029,94.80799710000001,94.9029,0
2007-06-15,94.6228,94.7174228,94.5281772,94.6228,0
2007-06-18,94.5475,94.64204749999999,94.4529525,94.5475,0
2007-06-19,94.3227,94.41702269999999,94.22837729999999,94.3227,0
2007-06-20,94.3618,94.45616179999999,94.2674382,94.3618,0
2007-06-21,94.6073,94.70190729999999,94.51269269999999,94.6073,0
2007-06-22,94.4371,94.5315371,94.34266290000001,94.4371,0
2007-06-25,94.5105,94.60501049999998,94.4159895,94.5105,0
2007-06-26,94.4678,94.56226779999999,94.3733322,94.4678,0
2007-06-27,94.5633,94.65786329999999,94.4687367,94.5633,0
2007-06-28,94.2395,94.3337395,94.1452605,94.2395,0
2007-06-29,94.1393,94.2334393,94.04516070000001,94.1393,0
2007-07-02,93.634,93.727634,93.540366,93.634,0
2007-07-03,93.697,93.790697,93.603303,93.697,0
2007-07-04,93.6965,93.7901965,93.6028035,93.6965,0
2007-07-05,93.7653,93.85906529999998,93.6715347,93.7653,0
2007-07-06,93.5759,93.6694759,93.4823241,93.5759,0
2007-07-09,93.5519,93.6454519,93.45834810000001,93.5519,0
2007-07-10,93.3339,93.42723389999999,93.2405661,93.3339,0
2007-07-11,93.3089,93.40220889999999,93.2155911,93.3089,0
2007-07-12,93.1198,93.2129198,93.0266802,93.1198,0
2007-07-13,93.0133,93.1063133,92.9202867,93.0133,0
2007-07-16,92.9094,93.0023094,92.81649060000001,92.9094,0
2007-07-17,92.9095,93.00240949999998,92.81659049999999,92.9095,0
2007-07-18,92.7959,92.88869589999999,92.7031041,92.7959,0
2007-07-19,92.7332,92.82593319999998,92.6404668,92.7332,0
2007-07-20,92.7179,92.8106179,92.6251821,92.7179,0
2007-07-23,92.6585,92.75115849999999,92.5658415,92.6585,0
2007-07-24,92.505,92.59750499999998,92.41249499999999,92.505,0
2007-07-25,92.9189,93.01181889999998,92.82598109999999,92.9189,0
2007-07-26,93.1186,93.2117186,93.0254814,93.1186,0
2007-07-27,93.5485,93.64204849999999,93.4549515,93.5485,0
2007-07-30,93.5918,93.68539179999999,93.49820820000001,93.5918,0
2007-07-31,93.4264,93.51982639999999,93.3329736,93.4264,0
2007-08-01,93.4011,93.4945011,93.3076989,93.4011,0
2007-08-02,93.3038,93.39710379999998,93.2104962,93.3038,0
2007-08-03,93.1039,93.19700389999998,93.0107961,93.1039,0
2007-08-06,93.1112,93.20431119999999,93.0180888,93.1112,0
2007-08-07,93.3171,93.41041709999999,93.2237829,93.3171,0
2007-08-08,93.0989,93.19199889999999,93.0058011,93.0989,0
2007-08-09,93.441,93.53444099999999,93.347559,93.441,0
2007-08-10,93.5214,93.61492139999999,93.4278786,93.5214,0
2007-08-13,93.6032,93.69680319999999,93.5095968,93.6032,0
2007-08-14,94.0416,94.13564159999999,93.9475584,94.0416,0
2007-08-15,94.5014,94.59590139999999,94.4068986,94.5014,0
2007-08-16,94.9055,95.0004055,94.81059450000001,94.9055,0
2007-08-17,94.319,94.41331899999999,94.224681,94.319,0
2007-08-20,94.2138,94.3080138,94.1195862,94.2138,0
2007-08-21,94.2676,94.3618676,94.1733324,94.2676,0
2007-08-22,94.0998,94.1938998,94.0057002,94.0998,0
